observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52290.12728745817 3689.2561983471073  2374.4736341947187  2374.4736341947187 242.80717060212055  4.8102322203400075E8  3.1111611913798016E7  63826.0  170573.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127510.02238963461 55537.19008264461  2198.8758551792093  2198.8758551792093 251.17696288094405  4.344725876436149E8  3.978869904621611E7  63826.0  170573.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207365.0317612978 111074.38016528926  2387.5305430478115  2387.5305430478115 256.8990104261818  4.820734494878599E8  3.2877544535230394E7  64026.0  171084.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216962.98052361343 128925.61983471068  2263.132002973939  2263.132002973939 257.50033631358906  4.6753045398616713E8  2.0589824905789465E7  64227.0  171591.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123433.79324546612 182479.3388429752  3219.715865172111  3219.715865172111 250.8387072058465  4.8412322407284635E8  2.1031643035181087E8  64427.0  172083.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123690.30362835202 17851.239669421488  3135.2136476926225  3135.2136476926225 250.8608049300786  4.6952965125301516E8  2.0668426737246987E8  64627.0  172598.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119525.02490356517 6148.760330578512  2382.135864208329  2382.135864208329 250.50197664572408  4.8626263313672876E8  2.752481755915999E7  64828.0  173124.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113577.25341499355 6148.760330578512  3426.777787993097  3426.777787993097 249.98956102977837  4.872683445465356E8  2.5183115445682994E8  65028.0  173614.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98191.20639164712 5950.413223140496  7352.990300205932  7352.990300205932 248.53657353324556  4.7259002551971E8  1.1133288123162825E9  65228.0  174138.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98104.10320778229 3689.2561983471073  2423.628845517727  2423.628845517727 248.5279460388057  4.8933814164599484E8  3.3398661355613094E7  65429.0  174625.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111247.10809216076 3966.9421487603304  2585.9100668611845  2585.9100668611845 249.7740662251143  4.74586631144004E8  8.315155706922139E7  65629.0  175145.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155475.81804722498 61487.603305785095  2317.3472291509715  2317.3472291509715 253.33617707993463  4.9143146763207483E8  8382142.133940266  65829.0  175645.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183319.8181668394 85289.25619834714  2709.3255620386044  2709.3255620386044 255.31005546893826  4.9246839347431344E8  9.188848328514825E7  66030.0  176150.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216130.2274640418 107107.4380165289  2146.2079662689107  2146.2079662689107 257.4484772365202  4.4572497812316275E8  1.7176712842631698E7  66230.0  176644.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226553.89988526792 182479.33884297524  2442.998625799035  2442.998625799035 258.0935662841805  4.9455230284243935E8  3.236224257165238E7  66430.0  177165.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215049.42348624716 126942.14876033053  2439.9497386904604  2439.9497386904604 257.3811709731129  4.796478273030528E8  4.660912340378044E7  66631.0  177693.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125063.82588295017 152727.27272727274  3603.4129060243267  3603.4129060243267 250.97913041720795  4.966945664096893E8  2.805022167827778E8  66831.0  178211.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122363.3679414335 11900.826446280991  3950.037595235681  3950.037595235681 250.74649275856595  4.8168633757328546E8  3.7027167905452245E8  67031.0  178719.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126230.579303452 53553.71900826446  4435.565049717046  4435.565049717046 251.07385682193987  4.98787400638835E8  4.5789088691411483E8  67232.0  179230.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 125969.62337453595 23801.652892561982  2530.0327163540805  2530.0327163540805 251.05282725236006  4.997330342902272E8  4.5953330222115375E7  67432.0  179692.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118643.28943796262 5950.413223140496  2863.5232134328303  2863.5232134328303 250.42601735337377  4.8459827458884865E8  1.3301649455296187E8  67632.0  180190.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 110734.96541249803 9917.355371900827  2664.0239735637488  2664.0239735637488 249.72670261837584  5.018836643058775E8  7.270240634480606E7  67833.0  180741.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68600.46313999998 8509.0863 2499.1722 245.81 3153.7173000000003 107024.56665654262 3570.2479338842977  3293.868122071121  3293.868122071121 249.38356021978566  4.8671875890107465E8  2.2371431538116813E8  68033.0  181257.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111533.59351046526 13884.297520661159  2450.961855416169  2450.961855416169 249.80056076116392  5.039760127136346E8  2.465607010222694E7  68234.0  181760.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109981.59774999997 34924.93976 2520.99037 250.25 63885.585230000004 111478.41516047265 61487.603305785095  2453.160274207658  2453.160274207658 249.7954577971398  5.0506355940551394E8  2.4042686116501637E7  68434.0  182291.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105483.08778999998 140842.23776 2332.56072 249.85 138676.28852 178315.6033245086 69421.48760330575  2417.6127526584355  2417.6127526584355 254.97000446796787  4.5714322323129785E8  6.429600767994136E7  68634.0  182807.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106774.32675999998 19860.485109999998 2582.47794 249.97 23734.20202 138193.5795324193 61487.603305785095  2368.6225063044662  2368.6225063044662 252.0352564722499  5.0715974641371965E8  3713095.6691418095  68835.0  183313.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102133.00695999998 7021.4838 2796.6927 249.54 5176.8567 111281.75696467074 29752.066115702488  2336.613152046112  2336.613152046112 249.77727059693618  4.918201569246349E8  1.2148794926312562E7  69035.0  183827.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105699.28602 9100.16036 2582.47794 249.87 15248.917360000001 117561.19071480726 6148.760330578512  2820.7232792849704  2820.7232792849704 250.33279727040036  5.0916752437699944E8  9.921600427017917E7  69235.0  184294.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82730.70342 19695.8571 3034.7091 247.55 -238.0164 109054.3166860955 5950.413223140496  2318.4444055712756  2318.4444055712756 249.5712740854615  4.937480567306433E8  6302195.908557966  69436.0  184802.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74245.41876 12051.56372 2766.94065 246.55 6333.21971 106592.07942704113 6148.760330578512  2646.6966384758502  2646.6966384758502 249.34356325044308  5.1125988921516556E8  5.9588960793767765E7  69636.0  185317.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95520.11798 10760.32475 2766.94065 248.93 34801.96462 126953.66560097998 11900.826446280991  2539.5519997801634  2539.5519997801634 251.13212793947778  5.1226949164714485E8  3.547002543153318E7  69836.0  185811.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
94925.07697999998 3570.246 3034.7091 248.87 6009.914100000001 124708.36074093974 5950.413223140496  2304.8057368997534  2304.8057368997534 250.94850798939865  4.967370042619826E8  371612.29643454234  70037.0  186311.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82750.53811999998 11928.58858 2152.0649500000004 247.56 1906.1146700000002 112197.8719630959 11900.826446280993  2515.777001562813  2515.777001562813 249.86199407778562  5.1433853460120565E8  2.8273107150364447E7  70237.0  186819.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
167841.40111999997 65097.485400000005 2439.6681 254.71 152628.0165 180196.15410273487 81322.31404958678  3307.4203107743156  3307.4203107743156 255.09828163408372  4.987699353194558E8  2.1458612273897812E8  70437.0  187336.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107399.11980999997 103545.06788 2520.99037 250.04 45623.77694 159852.5545682317 63471.07438016526  2496.302094338192  2496.302094338192 253.65590361372136  5.163962779025592E8  2.2014947287385073E7  70638.0  187822.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113301.92652999997 12297.514000000001 2705.45308 250.55 20905.773800000003 116754.83386887012 61487.603305785095  2515.8911935766596  2515.8911935766596 250.2633316565188  5.175031043659037E8  2.5133166721204743E7  70838.0  188360.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108081.43348999997 27990.72864 2388.09788 250.1 25158.33348 111694.3471855466 27768.59504132232  2450.225122001232  2450.225122001232 249.81542746560126  4.683333098728766E8  6.01398716860137E7  71038.0  188854.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110848.37413999997 63209.22196 2889.91579 250.34 68866.07840000001 116075.78038303848 61487.603305785095  2997.041896723219  2997.041896723219 250.2048329068779  5.195536850620714E8  1.2685886381140865E8  71239.0  189361.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107397.13633999997 8271.0699 3153.7173000000003 250.04 7973.549400000001 111590.61149313017 9917.355371900827  2541.3629180074613  2541.3629180074613 249.80583385675854  5.037725976327094E8  4.435750466503124E7  71439.0  189854.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102047.71774999998 10944.78746 3566.2790600000003 249.55 9161.647930000001 109880.13344498507 6148.760330578512  4723.365647566588  4723.365647566588 249.6476466702104  5.2162742444148856E8  4.971247094022059E8  71639.0  190370.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83839.46314999998 11722.307700000001 3391.7336999999998 247.69 -3094.2132 97203.36620772157 5950.413223140496  3632.140814123004  3632.140814123004 248.43872882406117  5.058245850110168E8  2.7756833455161285E8  71840.0  190886.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68897.98363999999 12666.43942 3750.74177 245.88 1475.70168 89736.20696942596 6148.760330578512  2794.1005877171046  2794.1005877171046 247.67435156593143  5.237352460379883E8  7.890620675247572E7  72040.0  191397.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100810.03247 8362.309519999999 3320.3287800000003 249.43 43594.687130000006 120614.69483122713 5950.413223140496  6765.786045058335  6765.786045058335 250.59584896892034  5.2476170577400833E8  9.345068507665291E8  72240.0  191900.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
89087.72477 7616.5248 2856.1967999999997 248.26 -1249.5861 111001.16195047344 5950.413223140496  2413.5335576131865  2413.5335576131865 249.75132081295416  5.088690950267619E8  1.1690320733793097E7  72441.0  192421.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
