observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
263172.8732777343 0.0 0.0 0.0 137858.78327773433 176928.35805051922 81322.31404958678  4922.20117762846  4922.20117762846 254.87212503002323  9.339374235051665E8  1.2770025756303835E8  124159.0  331387.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
439524.22402352944 0.0 0.0 0.0 176351.3507457951 216139.8956243192 132892.56198347098  4247.251188524265  4247.251188524265 257.44907931400667  8.435563825205235E8  7.250570839772591E7  124159.0  331387.0 0.9991666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
494896.7019693781 0.0 0.0 0.0 55372.47794584865 181235.244159371 85289.25619834714  4987.8732124499065  4987.8732124499065 255.16872841758448  9.365363627290728E8  1.3926569404203165E8  124666.0  332651.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
507883.1129497048 0.0 0.0 0.0 12986.41098032668 130437.67289042116 59504.13223140493  4279.850017871867  4279.850017871867 251.41289248855034  9.088475735757765E8  1.4245547636538204E7  125174.0  333923.0 0.9975 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
527238.1958361396 0.0 0.0 0.0 19355.08288643478 121066.9920526637 23801.652892561982  4924.110831630266  4924.110831630266 250.63481323679045  9.417900988548541E8  1.2025946311316317E8  125681.0  335212.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
529703.5037829834 0.0 0.0 0.0 2465.307946843851 113168.99213242819 5950.413223140496  4412.894643938873  4412.894643938873 249.95180450683696  9.140331953363739E8  3.775545927563795E7  126189.0  336535.0 0.9958333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
564751.6943050242 0.0 0.0 0.0 35048.19052204087 125352.270809853 17851.239669421488  5013.67217519459  5013.67217519459 251.0030768643608  9.470562822013934E8  1.343101856919921E8  126696.0  337780.0 0.995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
606065.11605714 0.0 0.0 0.0 41313.42175211586 125924.56543975633 35702.479338842975  5038.647783369566  5038.647783369566 251.04919618339565  9.497534765119861E8  1.369998184909155E8  127204.0  339094.0 0.9941666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
604732.8734848114 0.0 0.0 0.0 -1332.242572328644 113193.04712489259 5950.413223140496  5448.862519394611  5448.862519394611 249.95402914315108  9.217465701021745E8  2.5348328353133735E8  127711.0  340420.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
745515.21432008 0.0 0.0 0.0 140782.34083526858 171956.78557065938 77355.37190082643  4663.230488675493  4663.230488675493 254.52134732030336  9.551129643098581E8  5.0669006728076644E7  128219.0  341707.0 0.9925 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
