observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
178152.30795263272 0.0 0.0 0.0 52838.217952632716 112024.31994235732 61487.603305785095  4640.384704490464  4640.384704490464 249.84594376605543  9.344967200567626E8  6.635779180833779E7  124159.0  331513.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
222404.83221022692 0.0 0.0 0.0 44252.52425759418 110044.96169863237 41652.89256198347  4578.989939335743  4578.989939335743 249.66289019685863  8.440615535993828E8  1.4355111914730358E8  124159.0  331513.0 0.9991666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
387476.66638040385 0.0 0.0 0.0 165071.83417017694 181734.95826764673 87272.72727272731  6109.110328435497  6109.110328435497 255.20260734017944  9.371766177758034E8  3.804578080486666E8  124666.0  332816.0 0.9983333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
442557.41480638745 0.0 0.0 0.0 55080.748425983584 166931.09168830913 65454.54545454541  4430.069550775975  4430.069550775975 254.16675098344098  9.09399776617586E8  4.6093222374367654E7  125174.0  334052.0 0.9975 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
439205.067145725 0.0 0.0 0.0 -3352.3476606624035 121137.43071391067 35702.479338842975  6738.833974893083  6738.833974893083 250.64088135026796  9.424411194723936E8  5.1101431967645055E8  125681.0  335381.0 0.9966666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
442785.47818272095 0.0 0.0 0.0 3580.4110369959126 114162.36307115755 5950.413223140496  4605.065456608523  4605.065456608523 250.0399968186731  9.146082717455624E8  7.862846037657274E7  126189.0  336673.0 0.9958333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
442798.18118679954 0.0 0.0 0.0 12.703004078600092 103574.69720069254 6148.760330578512  4451.608543965103  4451.608543965103 249.0645119024038  9.47734080294809E8  1.2404524588075196E7  126696.0  337959.0 0.995 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
448242.0525559733 0.0 0.0 0.0 5443.871369173737 97047.09711820338 6148.760330578512  5822.711121084372  5822.711121084372 248.42325050695356  9.503916528593397E8  3.0547118350854176E8  127204.0  339252.0 0.9941666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
500015.39649698796 0.0 0.0 0.0 51773.34394101465 125673.47154598472 17851.239669421488  5295.729843811815  5295.729843811815 251.02896136239704  9.222840517926277E8  2.1991760719179916E8  127711.0  340535.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
536129.8494401583 0.0 0.0 0.0 36114.4529431704 108516.1102419555 47603.30578512396  5668.50846207577  5668.50846207577 249.521500068617  9.556767629958441E8  2.6692710093107906E8  128219.0  341830.0 0.9925 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
