observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
268136.1216500711 0.0 0.0 0.0 142822.03165007115 180306.64269222596 83305.78512396695  4523.693833878351  4523.693833878351 255.10577238591364  9.343743727940224E8  4.131184122820027E7  124159.0  331070.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
318295.1780654731 0.0 0.0 0.0 50159.056415401996 166388.63820603938 59504.13223140493  4572.92867018388  4572.92867018388 254.1284772600042  8.439510463943238E8  1.4235431047961396E8  124159.0  331070.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
328062.91532743315 0.0 0.0 0.0 9767.737261960043 109754.52534877758 61487.603305785095  4914.246813436908  4914.246813436908 249.63603027363152  9.370280915323604E8  1.2289396426061966E8  124666.0  332364.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
341003.3148558544 0.0 0.0 0.0 12940.399528421229 109465.94857479128 7933.884297520661  5295.092004886837  5295.092004886837 249.60934232634713  9.093343819151158E8  2.3272970572255313E8  125174.0  333640.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
346187.00710524974 0.0 0.0 0.0 5183.6922493953525 104064.32543840712 6148.760330578512  4436.55505520099  4436.55505520099 249.10979334490034  9.42276829668766E8  1.4614985754665947E7  125681.0  334923.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
369217.7777178865 0.0 0.0 0.0 23030.77061263675 116725.73843404061 5950.413223140496  4418.944393862756  4418.944393862756 250.26082515799797  9.144115689942955E8  3.868191698302779E7  126189.0  336198.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
402831.6151041113 0.0 0.0 0.0 33613.837386224805 122110.74042806716 23801.652892561982  4427.1824996362875  4427.1824996362875 250.7247295337756  9.475259000401396E8  7344409.596168031  126696.0  337480.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
418145.928416061 0.0 0.0 0.0 15314.313311949669 126966.09418436419 5950.413223140496  4508.546332512133  4508.546332512133 251.13312951763754  9.50148950651439E8  2.227019694202351E7  127204.0  338760.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
428645.3309188825 0.0 0.0 0.0 10499.402502821496 126454.55990151544 5950.413223140496  5060.5235625297555  5060.5235625297555 251.09190667269849  9.220557474064782E8  1.6941579266888887E8  127711.0  340045.0 0.9893333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
445742.9085162919 0.0 0.0 0.0 17097.577597409345 108995.54763466143 29752.066115702488  4804.523748560907  4804.523748560907 249.5658390487988  9.553497611791115E8  8.090683764490521E7  128219.0  341295.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
561171.1561515481 0.0 0.0 0.0 115428.24763525624 157455.54078932773 59504.13223140493  7464.122249185271  7464.122249185271 253.48079850897273  9.27051471427869E8  6.828366964596107E8  128726.0  342565.0 0.9866666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
610050.7561891715 0.0 0.0 0.0 48879.60003762331 139484.48852113003 61487.603305785095  5363.049000036202  5363.049000036202 252.13351412095676  9.607063097678564E8  1.9601498186219722E8  129234.0  343904.0 0.9853333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
616472.2976261114 0.0 0.0 0.0 6421.541436939911 109571.66699048333 31735.537190082654  4598.825777504001  4598.825777504001 249.61911929996148  9.633965968738555E8  2.849433928952832E7  129741.0  345213.0 0.984 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
636749.0083885993 0.0 0.0 0.0 20276.710762487877 109368.85862610357 15867.768595041325  4611.750531826274  4611.750531826274 249.6003633243414  8.724935268225704E8  1.2218506586114132E8  130249.0  346469.0 0.9826666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
745039.8227934507 0.0 0.0 0.0 108290.81440485142 151317.57282057527 61487.603305785095  4854.4969045949065  4854.4969045949065 253.0324116312788  9.687261489900233E8  7.830883608461438E7  130756.0  347810.0 0.9813333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
747513.6315027548 0.0 0.0 0.0 2473.8087093041113 109158.66694104315 39669.42148760331  4963.293101232988  4963.293101232988 249.58092452982922  9.400759073444629E8  1.3042462449080546E8  131264.0  349115.0 0.98 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
744210.4009269517 0.0 0.0 0.0 -3303.2305758031202 94970.0045053067 6148.760330578512  4736.671529354814  4736.671529354814 248.21751629410724  9.740935654562407E8  4.752842782257705E7  131771.0  350420.0 0.9786666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
759652.9201612643 0.0 0.0 0.0 15442.519234312627 97763.9266541228 5950.413223140496  6698.1838623560325  6698.1838623560325 248.4942518476746  9.452829640037863E8  4.9940491574215186E8  132279.0  351733.0 0.9773333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
811036.9215119515 0.0 0.0 0.0 51384.00135068726 122215.53876957542 17851.239669421488  9081.149565813153  9081.149565813153 250.7337576472756  9.794869543068223E8  9.791673587859051E8  132786.0  353045.0 0.976 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
834446.5082374699 0.0 0.0 0.0 23409.586725518482 121616.16236891122 17851.239669421488  6157.723456761206  6157.723456761206 250.68212287809368  9.821974500861299E8  3.459220264214419E8  133294.0  354365.0 0.9746666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
837591.1664990021 0.0 0.0 0.0 3144.6582615321436 114208.15753601037 5950.413223140496  4602.249871292489  4602.249871292489 250.04394189662392  9.530815039338707E8  3.954795283285923E7  133801.0  355656.0 0.9733333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
