observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
140109.10559820195 0.0 0.0 0.0 14795.01559820196 109529.60604084216 25785.123966942156  4794.375590417641  4794.375590417641 249.6152294498143  9.328327979026754E8  1.0123501044193637E8  124159.0  330862.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
263976.8668715231 0.0 0.0 0.0 123867.76127332116 165608.47317338423 61487.60330578509  6301.290834994183  6301.290834994183 254.07343139585015  8.425586561698834E8  5.1652593797467774E8  124159.0  330862.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
311856.7732539969 0.0 0.0 0.0 47879.90638247384 147467.4694564005 61487.603305785095  4533.306793672778  4533.306793672778 252.74113940146145  9.354240305074996E8  4.2335540530752055E7  124666.0  332123.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
319894.1687000158 0.0 0.0 0.0 8037.395446018892 108860.8577303627 41652.89256198347  4991.114610073307  4991.114610073307 249.55338275505065  9.079001783621988E8  1.6860099445855722E8  125174.0  333456.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
322403.5068982287 0.0 0.0 0.0 2509.338198212883 100291.29903308686 6148.760330578512  4930.136564910195  4930.136564910195 248.74458587887153  9.408115299111265E8  1.2253768342718211E8  125681.0  334745.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
333148.44093707966 0.0 0.0 0.0 10744.93403885097 100433.65124822047 5950.413223140496  4652.168600576868  4652.168600576868 248.7586857417017  9.130322678874528E8  9.036383617603703E7  126189.0  336041.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
341919.47112065554 0.0 0.0 0.0 8771.030183575895 97911.3784699305 6148.760330578512  5144.542631287367  5144.542631287367 248.50885682150658  9.460796700569334E8  1.6351339860095468E8  126696.0  337315.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
341806.01626544213 0.0 0.0 0.0 -113.45485521343626 87102.84035828033 6148.760330578512  4546.322925858215  4546.322925858215 247.39131560170682  9.486903954250355E8  3.1876540835319307E7  127204.0  338592.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
375099.60676255403 0.0 0.0 0.0 33293.59049711189 109955.7879479546 5950.413223140496  4490.229684297128  4490.229684297128 249.65464329491857  9.207153434995254E8  4.7753204914209545E7  127711.0  339915.0 0.9893333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
391927.85833652416 0.0 0.0 0.0 16828.25157397012 108171.23541387005 13884.297520661159  4728.506587393478  4728.506587393478 249.48960560564785  9.540771776206088E8  6.57837722253937E7  128219.0  341215.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
399111.58018133487 0.0 0.0 0.0 7183.7218448107205 108849.72603701496 1983.4710743801652  4521.76014728563  4521.76014728563 249.5523532818843  9.259116317513527E8  4.935751793804973E7  128726.0  342532.0 0.9866666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
513902.16658479103 0.0 0.0 0.0 114790.58640345617 157252.29641737216 61487.603305785095  4900.412717314165  4900.412717314165 253.4659512321844  9.594265703403316E8  9.751169889008579E7  129234.0  343824.0 0.9853333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
657926.0301140385 0.0 0.0 0.0 144023.8635292475 195370.71476851858 101157.02479338848  4748.4203847128365  4748.4203847128365 256.1211184103067  9.620671319476186E8  6.2088895823915936E7  129741.0  345113.0 0.984 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
711262.6845145617 0.0 0.0 0.0 53336.65440052315 176040.88545984513 67438.01652892558  5228.467180271133  5228.467180271133 254.80950789951635  8.713050685493629E8  2.5638914233152935E8  130249.0  346375.0 0.9826666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
742639.2707862464 0.0 0.0 0.0 31376.5862716847 140608.84385448825 61487.603305785095  5321.0245712567585  5321.0245712567585 252.21909452386117  9.673393022655652E8  1.803180125982141E8  130756.0  347679.0 0.9813333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
761199.0656694255 0.0 0.0 0.0 18559.794883179075 108572.45063882494 45619.834710743795  4976.353388098674  4976.353388098674 249.52671050021502  9.386463784748833E8  1.3467104201656005E8  131264.0  348946.0 0.98 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
779545.5173781606 0.0 0.0 0.0 18346.451708735065 115574.6256651084 6148.760330578512  5195.516351873103  5195.516351873103 250.16165968858618  9.725629618872154E8  1.4802429830604252E8  131771.0  350227.0 0.9786666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
802269.4842204289 0.0 0.0 0.0 22723.966842268263 119746.63518829236 11900.826446280991  6651.130872803308  6651.130872803308 250.52106781429123  9.436971531313964E8  4.908421721556253E8  132279.0  351490.0 0.9773333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
815376.4610052509 0.0 0.0 0.0 13106.976784822064 121875.78357513846 5950.413223140496  5027.41517483548  5027.41517483548 250.7044885919313  9.77812599971261E8  1.0651800647320788E8  132786.0  352785.0 0.976 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
821249.0744340826 0.0 0.0 0.0 5872.613428831637 116149.02861049361 6148.760330578512  5450.60806289797  5450.60806289797 250.21114305741676  9.805217598963189E8  1.9508457870948622E8  133294.0  354106.0 0.9746666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
821222.9606567338 0.0 0.0 0.0 -26.113777348720195 105677.807889398 5950.413223140496  4494.693720606402  4494.693720606402 249.25901025519263  9.514679212135493E8  1.796344626866838E7  133801.0  355402.0 0.9733333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
837851.5289110832 0.0 0.0 0.0 16628.56825434944 109238.74498663409 7933.884297520661  5133.746859592683  5133.746859592683 249.58833024938815  9.858076077201959E8  1.2145699088698813E8  134309.0  356685.0 0.972 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
838095.0635864116 0.0 0.0 0.0 243.53467532837607 100982.73379221032 3570.2479338842977  4929.297935867859  4929.297935867859 248.81307188908582  9.565930749014211E8  1.0657525997166479E8  134816.0  357988.0 0.9706666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
852281.0934835653 0.0 0.0 0.0 14186.029897153565 107291.00664178182 1983.4710743801652  5894.285973201892  5894.285973201892 249.40820092867676  9.911951106075746E8  2.8010524188157296E8  135324.0  359310.0 0.9693333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
867422.6018701989 0.0 0.0 0.0 15141.508386633537 109449.14520884852 7933.884297520661  5049.48552204614  5049.48552204614 249.60778832968174  9.938309544850831E8  9.525986215556093E7  135831.0  360598.0 0.968 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
918481.859276136 0.0 0.0 0.0 51059.25740593715 108618.06902211608 47603.30578512396  4287.027807545736  4287.027807545736 249.5309293463531  9.000159175247091E8  2.4625334637452926E7  136339.0  361873.0 0.9666666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1085031.15700732 0.0 0.0 0.0 166549.2977311841 183131.71095512848 87272.72727272731  4762.928525444599  4762.928525444599 255.29730243763584  9.990996088317142E8  2.818558581479109E7  136846.0  363166.0 0.9653333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1177317.383617439 0.0 0.0 0.0 92286.22661011909 185073.7287969042 85289.25619834714  5054.952569996412  5054.952569996412 255.4289646641969  9.694970741236845E8  1.207728946684537E8  137354.0  364487.0 0.964 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
