observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
271167.75353045575 0.0 0.0 0.0 145853.6635304558 181195.79867520012 85289.25619834714  4682.698656908674  4682.698656908674 255.1660541474712  9.329265908890033E8  7.705434322300658E7  124159.0  330471.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
322128.9479118135 0.0 0.0 0.0 50961.19438135774 167443.2921460437 59504.13223140493  5209.568679109421  5209.568679109421 254.20289015353444  8.426433724155959E8  2.809747431935029E8  124159.0  330471.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
433380.06828341895 0.0 0.0 0.0 111251.12037160544 184966.91539864635 89256.1983471075  4471.298771895503  4471.298771895503 255.42172307787433  9.356336446628196E8  2.8751817907910742E7  124666.0  331793.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
529340.6954839979 0.0 0.0 0.0 95960.62720057898 186100.6915792714 89256.1983471075  5570.652672846597  5570.652672846597 255.49858925961163  9.080855718355429E8  2.934124109186553E8  125174.0  333117.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
532363.7970916217 0.0 0.0 0.0 3023.1016076237047 124216.34835293874 59504.132231404954  5403.312602551425  5403.312602551425 250.90612235983278  9.409374703446932E8  2.24468016844435E8  125681.0  334376.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
532836.3494958347 0.0 0.0 0.0 472.5524042130015 114457.8892838912 5950.413223140496  4280.598250120042  4280.598250120042 250.065455658502  9.132755483141096E8  9978954.263058858  126189.0  335731.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
581116.8549959686 0.0 0.0 0.0 48280.50550013394 120411.23797192409 35702.479338842975  6624.677473258091  6624.677473258091 250.57832167228844  9.463382778596665E8  4.8249548507012755E8  126696.0  337009.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
578940.5298427207 0.0 0.0 0.0 -2176.325153247885 106634.6571481133 6148.760330578512  5451.495339984378  5451.495339984378 249.3475008922698  9.49080515028678E8  2.2671719462390882E8  127204.0  338345.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
583502.2918049075 0.0 0.0 0.0 4561.761962186799 100829.49370304993 5950.413223140496  4416.512184109672  4416.512184109672 248.79789359182348  9.209655142787828E8  3.1603384134729505E7  127711.0  339606.0 0.9893333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
585916.8440663894 0.0 0.0 0.0 2414.5522614818838 94626.01793966861 3689.2561983471073  4928.771826516073  4928.771826516073 248.1834447246106  9.543207996544697E8  1.0873406210163632E8  128219.0  340901.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
