observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
140239.23431054762 0.0 0.0 0.0 14925.144310547623 109989.51215249201 25785.123966942156  4464.598191113465  4464.598191113465 249.65776215226967  9.365009129610778E8  2.6439344753856793E7  124159.0  332324.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
162886.97320889993 0.0 0.0 0.0 22647.738898352316 110268.62546708829 17851.23966942149  4517.385914334497  4517.385914334497 249.68357490678704  8.458717923516643E8  1.2845390737422562E8  124159.0  332324.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
215728.70296162093 0.0 0.0 0.0 52841.72975272102 108159.9177559256 49586.77685950412  5363.660604379687  5363.660604379687 249.48855893423894  9.391531389181839E8  2.177000656916485E8  124666.0  333618.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
233745.17716137329 0.0 0.0 0.0 18016.474199752363 109426.68739762879 11900.826446280993  4848.878111768167  4848.878111768167 249.60571140272162  9.113400258203112E8  1.344830782317301E8  125174.0  334869.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
238265.9549647953 0.0 0.0 0.0 4520.777803422004 102532.07130324258 6148.760330578512  5266.633567229696  5266.633567229696 248.9665324191009  9.444485001614208E8  1.9147757144281334E8  125681.0  336200.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
249191.8302549428 0.0 0.0 0.0 10925.875290147485 103028.8422168053 5950.413223140496  4478.69115344428  4478.69115344428 249.01403053887037  9.166117911976011E8  4.9368086252982065E7  126189.0  337524.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
251610.80688003163 0.0 0.0 0.0 2418.976625088832 93424.29636741978 6148.760330578512  5874.762143895836  5874.762143895836 248.06441525033873  9.498130186470476E8  3.1727636559415156E8  126696.0  338815.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
261337.84855040797 0.0 0.0 0.0 9727.041670376344 92301.17923323424 6148.760330578512  4701.398473983367  4701.398473983367 247.9500364610097  9.52510209922221E8  6.15039665770344E7  127204.0  340132.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
284254.3210789438 0.0 0.0 0.0 22916.472528535844 104598.99359495992 5950.413223140496  4668.244943669673  4668.244943669673 249.15924013640617  9.243628339944038E8  8.250067235198636E7  127711.0  341430.0 0.9893333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
289505.3383965877 0.0 0.0 0.0 5251.0173176438975 101249.02874296343 3689.2561983471073  4911.72597129327  4911.72597129327 248.8394481718466  9.577925970935011E8  1.0158575458847259E8  128219.0  342706.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
