observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
157204.4914844515 0.0 0.0 0.0 31890.40148445148 108566.69117338848 43636.36363636363  5001.436674699465  5001.436674699465 249.5261778575223  9.338675676365337E8  1.4485990442615274E8  124159.0  331019.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
227535.44844406814 0.0 0.0 0.0 70330.95695961667 118823.19065740085 55537.19008264461  4537.26739295989  4537.26739295989 250.44151539088566  8.434932868972442E8  1.3512052014151156E8  124159.0  331019.0 0.9986666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
252476.80587783712 0.0 0.0 0.0 24941.35743376897 109128.71082195948 29752.066115702488  4883.771153507881  4883.771153507881 249.57815414981593  9.365134295208893E8  1.1683552863314766E8  124666.0  332309.0 0.9973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
260857.5358851955 0.0 0.0 0.0 8380.730007358394 107982.1040514762 3966.9421487603304  5560.39462908134  5560.39462908134 249.47211449657598  9.08711480375554E8  2.905740113811064E8  125174.0  333521.0 0.996 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
266927.4113032945 0.0 0.0 0.0 6069.875418098957 98177.99901342967 6148.760330578512  9725.220125566975  9725.220125566975 248.53526535394508  9.416797285443168E8  1.1558899906489632E9  125681.0  334825.0 0.9946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
293063.12128310866 0.0 0.0 0.0 26135.70997981417 113537.0636761181 5950.413223140496  4826.232093985252  4826.232093985252 249.98584423158403  9.138561498639001E8  1.2708258133623423E8  126189.0  336112.0 0.9933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
301855.55465338676 0.0 0.0 0.0 8792.43337027808 107659.16617509161 6148.760330578512  8521.570540726061  8521.570540726061 249.44224879081582  9.469155421256107E8  8.910467965585368E8  126696.0  337376.0 0.992 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
313353.50549519947 0.0 0.0 0.0 11497.950841812724 107717.90868276639 6148.760330578512  5290.448003559433  5290.448003559433 249.44768137267792  9.49660241151434E8  1.914022119308871E8  127204.0  338713.0 0.9906666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
333583.71978999954 0.0 0.0 0.0 20230.21429480009 117095.27579458844 5950.413223140496  4902.433959837539  4902.433959837539 250.29265987203553  9.215819352880263E8  1.357922826460892E8  127711.0  340000.0 0.9893333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
340013.65366048674 0.0 0.0 0.0 6429.933870487192 108302.91383536952 9917.355371900827  5304.940457805258  5304.940457805258 249.50178339363447  9.549800959297541E8  1.89208140712811E8  128219.0  341306.0 0.988 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
