observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
944085.7281111839 0.0 0.0 0.0 32058.127727593685 109464.70795575573 27768.59504132232  4517.376840789472  4517.376840789472 249.60922759231997  9.006997465430113E8  7.362399616867663E7  136339.0  362272.0 0.9666666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
999494.5203029009 0.0 0.0 0.0 55408.79219171712 107478.40858194964 51570.24793388428  5824.843631639026  5824.843631639026 249.4255320985804  9.997201487111692E8  2.566026350455774E8  136846.0  363501.0 0.9653333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1009282.4345183636 0.0 0.0 0.0 9787.914215462682 107533.19389220179 3966.9421487603304  5766.186756450186  5766.186756450186 249.43059871378912  9.699863351836377E8  2.7368512719831866E8  137354.0  364764.0 0.964 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1028195.7467401426 0.0 0.0 0.0 18913.312221778968 115524.5596782385 6148.760330578512  4773.186105163737  4773.186105163737 250.15734662975865  1.0050784227450842E9  2.4419162811720088E7  137861.0  366110.0 0.9626666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1083394.369860037 0.0 0.0 0.0 55198.62311989448 123992.29817891117 41652.89256198347  5077.992057238338  5077.992057238338 250.88682100093996  9.751925449305139E8  1.2004666159202251E8  138369.0  367391.0 0.9613333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1098821.4810156876 0.0 0.0 0.0 15427.111155650478 122609.23483861938 11900.826446280991  4909.348049661278  4909.348049661278 250.76767357327873  1.0103377575333809E9  4.8527715638109885E7  138876.0  368677.0 0.96 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1103902.1281442987 0.0 0.0 0.0 5080.647128611028 114857.27428265318 6148.760330578512  6683.847353998714  6683.847353998714 250.09986167148975  1.0129835789165654E9  4.286121522290385E8  139384.0  369964.0 0.9586666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1105943.4827987372 0.0 0.0 0.0 2041.354654438555 105987.572673979 5950.413223140496  4960.643039972251  4960.643039972251 249.28765769665947  9.828060533277502E8  8.712290396381591E7  139891.0  371223.0 0.9573333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1106269.8857894475 0.0 0.0 0.0 326.4029907102926 96847.71357029604 3689.2561983471073  5777.005896046142  5777.005896046142 248.4035017403225  1.0182615820433531E9  2.277433904619951E8  140399.0  372539.0 0.956 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1127942.2024976185 0.0 0.0 0.0 21672.316708171056 109084.47461984074 3966.9421487603304  5468.613509866009  5468.613509866009 249.57406312955155  9.880282507695583E8  1.914615660330283E8  140906.0  373858.0 0.9546666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1179411.0500987573 0.0 0.0 0.0 51468.847601138834 106685.94678558102 47603.30578512396  6264.06965027469  6264.06965027469 249.35224422321104  1.0235850576781032E9  3.274715402903082E8  141414.0  375139.0 0.9533333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1216468.6896732396 0.0 0.0 0.0 37057.63957448236 108436.50683059434 29752.066115702488  5555.01341376658  5555.01341376658 249.5141382438356  1.0261882799530239E9  1.719365723390705E8  141921.0  376413.0 0.952 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1262248.5393769997 0.0 0.0 0.0 45779.84970376 109892.87417292949 39669.42148760331  4654.060873821613  4654.060873821613 249.64882494894383  9.293183798405854E8  7.448585638019231E7  142429.0  377729.0 0.9506666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1324204.830309974 0.0 0.0 0.0 61956.290932974254 109099.77292855702 57520.66115702477  5228.731020322095  5228.731020322095 249.57547793660936  1.0315573641317494E9  9.619375270065819E7  142936.0  379033.0 0.9493333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1332083.8720905683 0.0 0.0 0.0 7879.041780594196 108098.20694736335 3966.9421487603304  4913.665613027541  4913.665613027541 249.4828518401335  1.0008700672082454E9  5.892663323191716E7  143443.0  380334.0 0.948 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1332348.9106521343 0.0 0.0 0.0 265.03856156596333 96627.50089566247 6148.760330578512  5586.984282688325  5586.984282688325 248.38168986684454  1.0369936521615242E9  1.6802678970740697E8  143951.0  381679.0 0.9466666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1335167.6932245172 0.0 0.0 0.0 2818.7825723827423 88351.84200965414 5950.413223140496  5144.028235250579  5144.028235250579 247.52555911539704  1.0061454933566854E9  1.0333662855284095E8  144458.0  382988.0 0.9453333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1336882.9291886995 0.0 0.0 0.0 1715.2359641822225 78982.62956974581 6148.760330578512  4935.68807351204  4935.68807351204 246.47401712383788  1.042323149164163E9  2.222343309728816E7  144966.0  384276.0 0.944 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1343103.5215164335 0.0 0.0 0.0 6220.592327734005 74095.08078491871 6148.760330578512  4959.380781982589  4959.380781982589 245.89109798911306  1.0450034600393704E9  2.4653249005730238E7  145473.0  385581.0 0.9426666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1342929.5306823554 0.0 0.0 0.0 -173.99083407810778 62550.28402440613 5950.413223140496  5420.392703293976  5420.392703293976 244.3692791741709  1.013815482688541E9  1.5527390076649365E8  145981.0  386850.0 0.9413333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1373964.637984102 0.0 0.0 0.0 31035.107301746408 83688.43095023974 3689.2561983471073  6207.704177565695  6207.704177565695 247.02433264727426  1.0501442563913891E9  2.887552379612068E8  146488.0  388087.0 0.94 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1437115.3878149744 0.0 0.0 0.0 63150.749830872606 108337.746487356 33719.00826446282  4782.426029293562  4782.426029293562 249.5050047616162  1.0188415497185947E9  1.2648935207695885E7  146996.0  389384.0 0.9386666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1465960.842300062 0.0 0.0 0.0 28845.45448508756 108279.8466048972 23801.65289256199  5101.701474984364  5101.701474984364 249.49965010680637  1.0555867518673975E9  4.476618535545546E7  147503.0  390741.0 0.9373333333333334 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1600124.5112739156 0.0 0.0 0.0 134163.66897385355 164830.91415152312 71404.95867768592  6207.642749541908  6207.642749541908 254.01856940319786  1.0583156114787126E9  2.805706338607955E8  148011.0  392071.0 0.9359999999999999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1630928.4088325654 0.0 0.0 0.0 30803.89755864978 133018.50681935254 55537.19008264461  7079.11480817601  7079.11480817601 251.62087330319548  9.58315490711113E8  5.685329166892827E8  148518.0  393374.0 0.9346666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1645524.4229573566 0.0 0.0 0.0 14596.014124791112 107983.10481680711 33719.00826446282  5912.407862873763  5912.407862873763 249.4722070486273  1.0636175201301366E9  2.1159142533080116E8  149026.0  394654.0 0.9333333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1653681.3523386628 0.0 0.0 0.0 8156.929381306206 109354.59863347556 1983.4710743801652  4801.964490257603  4801.964490257603 249.5990445420767  1.0318651762291571E9  3839432.7516189837  149533.0  395945.0 0.9319999999999999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1653062.0859021896 0.0 0.0 0.0 -619.2664364731561 96815.29576175992 6148.760330578512  5771.276104663966  5771.276104663966 248.40029078464343  1.0689558925060437E9  1.7581325841956156E8  150041.0  397260.0 0.9306666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1692537.0086589782 0.0 0.0 0.0 39474.922756788466 123869.25794514529 5950.413223140496  6470.547350262604  6470.547350262604 250.87622139430954  1.0371295916380908E9  3.5846084367175704E8  150548.0  398598.0 0.9293333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1707839.7961388445 0.0 0.0 0.0 15302.787479866198 121842.25430994265 11900.826446280991  5428.964668787845  5428.964668787845 250.70160013007776  1.0743445224869275E9  9.659369266933455E7  151056.0  399887.0 0.9279999999999999 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1712904.4248576902 0.0 0.0 0.0 5064.6287188458255 114893.8810857104 6148.760330578512  5864.241612499558  5864.241612499558 250.1030152554885  1.0769013631896412E9  1.8791891579832554E8  151563.0  401133.0 0.9266666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1719555.0169649934 0.0 0.0 0.0 6650.592107303092 110062.40869019195 5950.413223140496  5531.651279681043  5531.651279681043 249.6645037168401  1.044749430782564E9  1.483365941685978E8  152071.0  402437.0 0.9253333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1720342.4634807098 0.0 0.0 0.0 787.4465157162781 101865.88071895679 3689.2561983471073  5294.7182886043365  5294.7182886043365 248.90054682240063  1.0822112724008508E9  5.9772210795524776E7  152578.0  403721.0 0.924 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1762329.1695370276 0.0 0.0 0.0 41986.706056317715 109193.95144918247 29752.066115702488  4906.569210389588  4906.569210389588 249.58418768604295  1.0498759911041815E9  8390132.227868108  153086.0  405017.0 0.9226666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1814896.3313121675 0.0 0.0 0.0 52567.16177513997 108555.52470975487 47603.30578512396  5602.282729443722  5602.282729443722 249.52514516875567  1.0875131400050483E9  1.208069247255864E8  153593.0  406308.0 0.9213333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1843599.886614985 0.0 0.0 0.0 28703.55530281758 108260.25881238942 23801.65289256199  5197.168307621049  5197.168307621049 249.49783860282895  1.0901554917060602E9  3.0788068119136587E7  154101.0  407599.0 0.92 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1916491.5624485724 0.0 0.0 0.0 72891.6758335872 120574.61061978912 55537.19008264461  5040.133943543129  5040.133943543129 250.59239581493705  9.870462344805543E8  1.0002760078036304E8  154608.0  408888.0 0.9186666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1950887.940748389 0.0 0.0 0.0 34396.378299816766 108172.24370820427 41652.89256198347  5145.852649418208  5145.852649418208 249.48969885399097  1.0954974151851296E9  1.4378202795655433E7  155116.0  410205.0 0.9173333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1951428.9096697988 0.0 0.0 0.0 540.9689214096517 100086.4427935549 3570.2479338842977  5056.521902174729  5056.521902174729 248.72429504690518  1.0627546964442904E9  2.7853751436432183E7  155623.0  411512.0 0.916 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1954585.4824431918 0.0 0.0 0.0 3156.5727733930403 91301.63834854745 6148.760330578512  5792.616887821973  5792.616887821973 247.84260515354123  1.1008305882888827E9  1.4854141789008468E8  156131.0  412806.0 0.9146666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1983142.8809127188 0.0 0.0 0.0 28557.39846952703 107271.50306549744 5950.413223140496  6637.120529436556  6637.120529436556 249.40639721312286  1.0678746160553267E9  3.6364290904387945E8  156638.0  414094.0 0.9133333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1984733.2986375513 0.0 0.0 0.0 1590.4177248325125 95752.38874527428 6148.760330578512  6960.771714477153  6960.771714477153 248.29501077112462  1.106041833286898E9  3.9528191897719866E8  157146.0  415345.0 0.912 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
1985383.210325902 0.0 0.0 0.0 649.9116883507334 83887.51556662192 6148.760330578512  6366.024536424573  6366.024536424573 247.0457303919413  1.108833473901114E9  2.6421311289716184E8  157653.0  416705.0 0.9106666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2009263.468150177 0.0 0.0 0.0 23880.257824274966 96522.14222484798 5950.413223140496  5295.217942908404  5295.217942908404 248.37125418233438  1.0757276771555045E9  6.636357323992686E7  158161.0  418050.0 0.9093333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2014790.8044202456 0.0 0.0 0.0 5527.3362700684465 92676.12940980033 3689.2561983471073  5684.092886768996  5684.092886768996 247.99030996531303  1.1142658467078235E9  1.1169932081157371E8  158668.0  419357.0 0.908 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2029485.8092054967 0.0 0.0 0.0 14695.004785251165 98587.37492379443 3570.2479338842977  5213.511337372761  5213.511337372761 248.57581368104144  1.0807727048176942E9  4.369577720681323E7  159176.0  420591.0 0.9066666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2041716.0844340243 0.0 0.0 0.0 12230.275228527638 100847.23941875953 3689.2561983471073  6281.154535215414  6281.154535215414 248.7996512894968  1.1193631974371228E9  2.3537832867300087E8  159683.0  421840.0 0.9053333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2059314.7870292487 0.0 0.0 0.0 17598.702595224255 108470.0834598193 3966.9421487603304  6008.916405404141  6008.916405404141 249.51724345323402  1.1220622756587474E9  1.739619720627186E8  160191.0  423159.0 0.904 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2140774.975230326 0.0 0.0 0.0 81460.18820107718 127431.19091235091 55537.19008264461  6961.890665901235  6961.890665901235 251.17061011462252  1.0158790542254802E9  4.8568603742222345E8  160698.0  424452.0 0.9026666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2167313.1411593067 0.0 0.0 0.0 26538.165928980783 107797.13787814988 39669.42148760331  6502.7974755785835  6502.7974755785835 249.4550085894895  1.1274211327220411E9  2.75125123170971E8  161206.0  425771.0 0.9013333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2174931.2828404945 0.0 0.0 0.0 7618.1416811875915 107601.95982757183 1983.4710743801652  5829.84865738548  5829.84865738548 249.4369582749997  1.0936603008526356E9  1.6374198447599217E8  161713.0  427083.0 0.9 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2277521.0167684536 0.0 0.0 0.0 102589.73392795927 121017.4585259885 83305.78512396694  5868.450105575668  5868.450105575668 250.6305460480693  1.1327414003288503E9  1.3298658126396807E8  162221.0  428363.0 0.8986666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2277467.525209433 0.0 0.0 0.0 -53.491559020700464 109862.6199244499 5950.413223140496  5150.93381937741  5150.93381937741 249.64602699754462  1.0989010210735986E9  1.2070521534262449E7  162728.0  429719.0 0.8973333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2274464.312709479 0.0 0.0 0.0 -3003.2124999538614 94549.78377514257 6148.760330578512  6160.863318774947  6160.863318774947 248.17589379706246  1.1381826022664156E9  1.9061409073534817E8  163235.0  431013.0 0.896 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2297015.4866541247 0.0 0.0 0.0 22551.17394464566 103918.96985974496 6148.760330578512  7033.227529464753  7033.227529464753 249.0963506760145  1.1408401039039984E9  3.7611117365640366E8  163743.0  432307.0 0.8946666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2337115.2282626694 0.0 0.0 0.0 40099.74160854467 120494.11417188338 17851.239669421488  5673.357626984763  5673.357626984763 250.58546124843932  1.1066133900814786E9  1.1703635880597542E8  164250.0  433606.0 0.8933333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2350245.8964703735 0.0 0.0 0.0 13130.668207704195 107313.38995967552 19834.710743801657  6476.681676110385  6476.681676110385 249.41027096639928  1.1462205651026409E9  2.5069294320699513E8  164758.0  434929.0 0.892 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2359233.0264426307 0.0 0.0 0.0 8987.129972256991 107694.80019655805 1983.4710743801652  6622.248660994306  6622.248660994306 249.44554427046685  1.1117556407646325E9  3.1655426738362604E8  165265.0  436191.0 0.8906666666666666 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2407680.0664943727 0.0 0.0 0.0 48447.040051742115 108578.78049737979 41652.89256198347  5910.167188936991  5910.167188936991 249.52729589358918  1.1514652935322964E9  1.2326037548539142E8  165773.0  437482.0 0.8893333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2569973.6601369153 0.0 0.0 0.0 162293.59364254275 180121.38536423814 85289.25619834714  5461.7325773374605  5461.7325773374605 255.09321256706698  1.1541772029680274E9  2.3828510079996713E7  166280.0  438805.0 0.888 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2571611.9442445906 0.0 0.0 0.0 1638.284107675524 120397.5654943817 55537.19008264461  5824.913894887558  5824.913894887558 250.57714382274136  1.0449084971788802E9  2.114294412005714E8  166788.0  440114.0 0.8866666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2606520.1558526354 0.0 0.0 0.0 34908.21160804502 108276.66304341891 41652.89256198347  5376.221497024445  5376.221497024445 249.49935568698965  1.1595279789892197E9  34403.17311914589  167295.0  441412.0 0.8853333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2658453.0175281754 0.0 0.0 0.0 51932.86167553982 108890.97067821007 45619.834710743795  5698.71933000497  5698.71933000497 249.55616763878757  1.1246441186582544E9  1.0447573163454026E8  167803.0  442683.0 0.884 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2664887.721047752 0.0 0.0 0.0 6434.703519576628 103608.25639909774 6148.760330578512  5568.657468110434  5568.657468110434 249.06761549977784  1.164842603952712E9  3.622504602099803E7  168310.0  444004.0 0.8826666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2666766.9035600787 0.0 0.0 0.0 1879.1825123264175 93411.41136121712 5950.413223140496  6125.614327066529  6125.614327066529 248.06313900170534  1.1299028037574096E9  1.912912625997981E8  168818.0  445330.0 0.8813333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2663925.0350377834 0.0 0.0 0.0 -2841.868522295295 75622.81384689861 6148.760330578512  8797.968661444691  8797.968661444691 246.07879118302537  1.1701838071532211E9  7.273930514054998E8  169325.0  446602.0 0.88 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2664576.517727786 0.0 0.0 0.0 651.4826900028538 63256.274653099725 6148.760330578512  6869.261553223227  6869.261553223227 244.46817126391647  1.1729326208145487E9  3.086538976626638E8  169833.0  447944.0 0.8786666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2664807.515042818 0.0 0.0 0.0 230.99731503198527 51581.28150219738 5950.413223140496  5955.577242793834  5955.577242793834 242.686516000374  1.137656595124935E9  1.468632741969994E8  170340.0  449232.0 0.8773333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2743916.5233547846 0.0 0.0 0.0 79109.00831196635 109318.38718150863 15867.768595041325  5504.134037613742  5504.134037613742 249.5956956609182  1.1781438365395334E9  9007172.756542524  170848.0  450481.0 0.876 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2839265.6404713998 0.0 0.0 0.0 95349.1171166153 139756.8017415514 59504.13223140493  5406.570325167869  5406.570325167869 252.15424126515083  1.142679519430028E9  2.342860484207022E7  171355.0  451762.0 0.8746666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
2890712.854643032 0.0 0.0 0.0 51447.214171632404 124112.94961938987 61487.603305785095  5603.462988009113  5603.462988009113 250.8972148190377  1.1834497556047766E9  2.512487145167651E7  171863.0  453067.0 0.8733333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3028255.652899972 0.0 0.0 0.0 137542.79825694038 174702.9260605924 81322.31404958678  5630.507766151186  5630.507766151186 254.71510590987035  1.1860512255985029E9  2.8356514430274628E7  172370.0  454332.0 0.872 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3097755.827477354 0.0 0.0 0.0 69500.17457738197 171231.29732471006 65454.54545454541  7517.257858719068  7517.257858719068 254.47015926936498  1.0736620705374696E9  5.476865727070323E8  172878.0  455623.0 0.8706666666666667 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3129026.881466783 0.0 0.0 0.0 31271.053989428845 134173.45864847003 61487.603305785095  6841.2893598840665  6841.2893598840665 251.71394702622854  1.191368048174282E9  2.841853291545878E8  173385.0  456928.0 0.8693333333333333 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
3142003.78101294 0.0 0.0 0.0 12976.899546157096 107294.44506529292 33719.00826446282  6136.904864871435  6136.904864871435 249.4085189184586  1.1555188574668286E9  1.6811039183676994E8  173893.0  458227.0 0.868 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
