observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
258914.83231131133 0.0 0.0 0.0 133600.74231131133 174803.75861922893 79338.8429752066  4772.230716875924  4772.230716875924 254.72222032168412  9.347367265959436E8  9.455479745071168E7  124159.0  331349.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
336970.2880531692 0.0 0.0 0.0 78055.45574185788 177092.60265103856 71404.95867768592  4361.653032362438  4361.653032362438 254.88371358576438  8.44278333699282E8  9.645834970760997E7  124159.0  331349.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
359785.43239280523 0.0 0.0 0.0 22815.144339636034 133555.71798549444 61487.603305785095  4864.425699395325  4864.425699395325 251.66416536267985  9.374539443406298E8  1.1172251815502316E8  124666.0  332674.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
372825.81948569714 0.0 0.0 0.0 13040.387092891897 108652.15514096053 33719.00826446282  4224.941672963038  4224.941672963038 249.53408167399985  9.097545642827772E8  1495731.7665305345  125174.0  333958.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
377060.39858288615 0.0 0.0 0.0 4234.57909718903 102366.01330772 6148.760330578512  4371.9605998510415  4371.9605998510415 248.95008451938588  9.427204908320434E8  239365.02478209243  125681.0  335247.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
396073.72389561 0.0 0.0 0.0 19013.325312723868 108661.81927008825 5950.413223140496  6767.106127215121  6767.106127215121 249.5349754249596  9.148202351462646E8  5.447330413606646E8  126189.0  336510.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
399542.16696179647 0.0 0.0 0.0 3468.44306618644 101569.94690429955 6148.760330578512  4411.555101396627  4411.555101396627 248.8712348360043  9.479261911897638E8  3573546.1710515604  126696.0  337784.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
414515.37346162944 0.0 0.0 0.0 14973.206499832986 105464.15571448616 6148.760330578512  4930.237359067857  4930.237359067857 249.23925143017536  9.506301966983244E8  1.1274075627777278E8  127204.0  339106.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
415944.8440840892 0.0 0.0 0.0 1429.4706224597667 96018.93264027168 5950.413223140496  4924.280473533748  4924.280473533748 248.32141171159586  9.224560766058261E8  1.396300743238369E8  127711.0  340365.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
417946.3991803428 0.0 0.0 0.0 2001.5550962535688 89776.97145461601 3689.2561983471073  4554.260083562121  4554.260083562121 247.67873295943852  9.558633193627825E8  2.6415531016729627E7  128219.0  341660.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
441754.71639274305 0.0 0.0 0.0 23808.31721240029 105258.75950073323 3570.2479338842977  4756.281232398771  4756.281232398771 249.2202561269521  9.276640247330413E8  9.818745834269086E7  128726.0  342988.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
