observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
232265.35489256494 0.0 0.0 0.0 106951.26489256496 162049.96941236066 65454.54545454542  4760.840025659093  4760.840025659093 253.81642774580763  9.344119713845426E8  9.242276827546589E7  124159.0  331058.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
283301.6677017695 0.0 0.0 0.0 51036.312809204566 153631.92659926697 55537.19008264461  3917.1655396539068  3917.1655396539068 253.2014783109991  8.43985006411567E8  883049.5265160089  124159.0  331058.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
334762.57146724116 0.0 0.0 0.0 51460.90376547162 138204.00037214722 61487.603305785095  5401.226686806557  5401.226686806557 252.0360496553621  9.371151644405024E8  2.278404250970532E8  124666.0  332372.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
346658.59921050747 0.0 0.0 0.0 11896.027743266332 109446.5699531415 35702.47933884298  4950.978823429134  4950.978823429134 249.60755016675682  9.094739626824579E8  1.5837058235663503E8  125174.0  333673.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
349425.116193544 0.0 0.0 0.0 2766.5169830365535 101005.88099765708 6148.760330578512  5058.445607942461  5058.445607942461 248.81536459960947  9.42409896268259E8  1.4861346324597606E8  125681.0  334950.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
360262.4228935001 0.0 0.0 0.0 10837.306699956072 101216.69976474042 5950.413223140496  4676.074709732234  4676.074709732234 248.8362460147326  9.146048337736715E8  9.3947424086097E7  126189.0  336257.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
405173.0285389604 0.0 0.0 0.0 44910.605645460324 123542.98781823076 17851.239669421488  4733.077922548491  4733.077922548491 250.8481140436105  9.477258654952743E8  7.312104601426092E7  126696.0  337542.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
403907.37467846274 0.0 0.0 0.0 -1265.6538604976442 110298.14416142726 6148.760330578512  5830.4294657273385  5830.4294657273385 249.6863048332033  9.503254300601503E8  3.072021260593276E8  127204.0  338811.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
411003.9856028902 0.0 0.0 0.0 7096.610924427445 106818.58022204535 5950.413223140496  4625.761640668858  4625.761640668858 249.36451033219694  9.221312580092456E8  7.556929996215852E7  127711.0  340051.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
435208.9871154191 0.0 0.0 0.0 24205.001512528943 107605.80266663131 17851.23966942149  5566.539398521451  5566.539398521451 249.43731366564612  9.555367378381059E8  2.4507407942600635E8  128219.0  341353.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
470696.0067235228 0.0 0.0 0.0 35487.019608103685 107090.13305863366 29752.066115702488  6250.623100398884  6250.623100398884 249.3896238840871  9.272791950012419E8  4.208772037458276E8  128726.0  342645.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
472743.56639539864 0.0 0.0 0.0 2047.5596718758384 100192.95349549319 3689.2561983471073  5255.483036669188  5255.483036669188 248.73484483909402  9.608293257604603E8  1.726917601525618E8  129234.0  343934.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
508885.7864864791 0.0 0.0 0.0 36142.22009108045 109816.94056849828 21818.181818181823  4700.051199893505  4700.051199893505 249.64180251257727  9.633844304450835E8  5.033916123690992E7  129741.0  345179.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
514995.00736115384 0.0 0.0 0.0 6109.220874674717 109560.89574070371 1983.4710743801652  4381.794628089118  4381.794628089118 249.61812316107498  8.725476408240478E8  7.253325286745255E7  130249.0  346469.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
686258.080413613 0.0 0.0 0.0 171263.07305245913 184567.78302879084 91239.66942148766  5016.516342884533  5016.516342884533 255.3946632561892  9.686891109379935E8  1.1329079705642946E8  130756.0  347762.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
703082.2677626112 0.0 0.0 0.0 16824.187348998206 136994.37076519654 59504.13223140493  4893.467381187865  4893.467381187865 251.9412749427993  9.401141027460291E8  1.1532617193187912E8  131264.0  349109.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
699324.4857679894 0.0 0.0 0.0 -3757.781994621779 121590.92631508378 5950.413223140496  5695.249232350468  5695.249232350468 250.6799488555379  9.740666390980505E8  2.5430476831522003E8  131771.0  350384.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
724785.5108415752 0.0 0.0 0.0 25461.025073585857 123585.95816064629 17851.239669421488  5614.753558601862  5614.753558601862 250.85181583051744  9.451932013742872E8  2.6581661570025507E8  132279.0  351666.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
734227.3824700525 0.0 0.0 0.0 9441.871628477222 119411.32885849879 5950.413223140496  7666.08770748422  7666.08770748422 250.49218201744478  9.793026424939842E8  6.741461465612128E8  132786.0  352933.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
731359.1011132464 0.0 0.0 0.0 -2868.281356806081 105086.21837080416 6148.760330578512  5308.068800310039  5308.068800310039 249.2042993036904  9.818899740243003E8  1.629729945442637E8  133294.0  354195.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
739083.5388331715 0.0 0.0 0.0 7724.437719925068 102269.65201643444 5950.413223140496  4590.590851154294  4590.590851154294 248.94054001747568  9.527725637317464E8  3.734223452070833E7  133801.0  355487.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
749774.2933232368 0.0 0.0 0.0 10690.754490065245 104223.5376945669 3689.2561983471073  5047.612613585675  5047.612613585675 249.1245174969543  9.87158331237958E8  1.0152852991237992E8  134309.0  356766.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
770457.7672970422 0.0 0.0 0.0 20683.473973805405 108251.85089546765 11900.826446280993  4754.334326623635  4754.334326623635 249.4970610279726  9.578360682992047E8  6.759549928330034E7  134816.0  358037.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
817331.2972505406 0.0 0.0 0.0 46873.52995349838 108667.13244916724 41652.89256198347  4805.355837815385  4805.355837815385 249.53546679452208  9.924205935899659E8  4.401547317519751E7  135324.0  359331.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
842592.7317261769 0.0 0.0 0.0 25261.434475636288 109115.2679476503 19834.710743801657  4978.588233351557  4978.588233351557 249.57691093569318  9.951000898289187E8  7.869934995618199E7  135831.0  360641.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
