observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
147533.41878273588 0.0 0.0 0.0 22219.328782735898 109372.2553242053 33719.00826446282  4442.155194067815  4442.155194067815 249.6006774553043  9.342543533170888E8  2.384531977374563E7  124159.0  331414.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
191007.23191129736 0.0 0.0 0.0 43473.813128561465 107565.29637538153 39669.42148760331  5611.350589781971  5611.350589781971 249.43356759228536  8.438426417054864E8  3.6643321107158846E8  124159.0  331414.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
298089.902069132 0.0 0.0 0.0 107082.67015783465 148618.13941246146 61487.603305785095  4542.223814969914  4542.223814969914 252.8287227441362  9.369072085119704E8  4.277561707760838E7  124666.0  332710.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
355665.51906663325 0.0 0.0 0.0 57575.616997501216 142162.99436436858 59504.13223140493  4526.629814189425  4526.629814189425 252.3373888235933  9.09285124394746E8  6.703433220000558E7  125174.0  334020.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
367716.85509637534 0.0 0.0 0.0 12051.336029742064 121699.71381572352 23801.652892561982  8712.963685825152  8712.963685825152 250.68932062506232  9.423039261579026E8  9.369387599585118E8  125681.0  335339.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
378652.5774863137 0.0 0.0 0.0 10935.722389938357 121752.54487888215 5950.413223140496  4932.478103639236  4932.478103639236 250.69387188825655  9.145645065925199E8  1.4928973806079468E8  126189.0  336676.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
393751.07748621004 0.0 0.0 0.0 15098.499999896305 124995.08793599984 5950.413223140496  5905.54371963812  5905.54371963812 250.97320881598895  9.475728905006378E8  3.2615557237989503E8  126696.0  337907.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
397575.01738414343 0.0 0.0 0.0 3823.939897933393 118039.40642542484 6148.760330578512  4630.861077929882  4630.861077929882 250.3739943509153  9.501119772765208E8  4.868844527950878E7  127204.0  339144.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
397509.6402949781 0.0 0.0 0.0 -65.37708916532188 107528.10725954128 5950.413223140496  4495.508853577737  4495.508853577737 249.43012829552774  9.22114598055892E8  4.749258017631996E7  127711.0  340478.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
425031.6763455684 0.0 0.0 0.0 27522.03605059025 107917.01680340352 21818.181818181823  5314.9446885461775  5314.9446885461775 249.46609514504794  9.555612438297348E8  1.9078474052215725E8  128219.0  341798.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
