observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population shiftFactor inflow deficit
271168.61909875413 0.0 0.0 0.0 145854.52909875417 180465.20000323487 85289.25619834714  5414.162897172302  5414.162897172302 255.11652203411762  9.33219969890623E8  2.345257470463461E8  124159.0  330861.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
283528.8211880509 0.0 0.0 0.0 12360.202089296781 133256.73319110987 55537.19008264461  4031.4788187774243  4031.4788187774243 251.64007117343135  8.429083599009374E8  2.661518657516341E7  124159.0  330861.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
455808.91137802904 0.0 0.0 0.0 172280.09018997816 197339.61200638697 103140.49586776864  5056.7155069326645  5056.7155069326645 256.2488113370768  9.358151829554552E8  1.5483502228090766E8  124666.0  332128.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
463896.8323199532 0.0 0.0 0.0 8087.920941924155 140858.79682135826 59504.13223140493  5064.603895548194  5064.603895548194 252.23811971543296  9.082491127905223E8  1.841024878774949E8  125174.0  333450.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
546490.6064286256 0.0 0.0 0.0 82593.77410867243 121200.64869646844 95206.61157024793  7045.310663314329  7045.310663314329 250.6463274204401  9.411181816271884E8  5.784392287848775E8  125681.0  334713.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
619290.717886724 0.0 0.0 0.0 72800.11145809838 123667.09603121575 65454.54545454545  4879.118668805645  4879.118668805645 250.85880565396414  9.133431474885887E8  1.3900234638281208E8  126189.0  336013.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
631528.645938505 0.0 0.0 0.0 12237.928051780882 121982.49337755246 5950.413223140496  7972.117482303703  7972.117482303703 250.71368137298006  9.464792432159613E8  7.729751252040509E8  126696.0  337323.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
639685.1788002058 0.0 0.0 0.0 8156.532861700813 119420.80649833602 6148.760330578512  4569.459410338728  4569.459410338728 250.4929984922757  9.491964699895856E8  3.636062470530935E7  127204.0  338647.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
697087.9235603132 0.0 0.0 0.0 57402.74476010738 124756.41411510922 47603.305785123965  4463.83135821022  4463.83135821022 250.9526476667048  9.211833654024967E8  4.159149909206079E7  127711.0  339957.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
729216.7657792189 0.0 0.0 0.0 32128.842218905746 106873.80664949364 43636.36363636363  6375.086048157786  6375.086048157786 249.3696177424853  9.545731303487042E8  4.2042787520523983E8  128219.0  341264.0 1.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
